tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
1124,2123000,57050,57050,57250,200,-10720000,0,0,0,1,0.0168692,57050,50
1125,2124000,56950,57050,57250,200,-10720000,0,0,0,1,0.0166065,56950,50
1126,2125000,56950,57050,57250,200,-10720000,0,0,0,1,0.0165174,56950,50
1127,2126000,57150,57050,57250,200,-10720000,0,0,0,1,0.0168853,57150,50
1128,2127000,57150,57050,57250,200,-10720000,0,0,0,1,0.0168853,57150,50
1129,2128000,57050,57050,57250,200,-10720000,0,0,0,1,0.0166263,57050,50
1130,2129000,57150,57050,57250,200,-10720000,0,0,0,1,0.0166306,57150,50
1131,2130000,56950,57050,57250,200,-10720000,0,0,0,1,0.0166505,56950,50
1132,2131000,56850,57050,57250,200,-10720000,0,0,0,1,0.016743,56850,50
1133,2132000,56750,57050,57250,200,-10720000,0,0,0,1,0.0167489,56750,50
1134,2133000,56550,57050,57250,200,-10720000,0,0,0,1,0.0167726,56550,50
1135,2134000,56450,57050,57250,200,-10720000,0,0,0,1,0.0167786,56450,50
1136,2135000,56250,57050,57250,200,-10720000,0,0,0,1,0.0170642,56250,50
1137,2136000,56350,57050,57250,200,-10720000,0,0,0,1,0.0168105,56350,50
1138,2137000,56150,57050,57250,200,-10720000,0,0,0,1,0.0168347,56150,50
1139,2138000,56150,57050,57250,200,-10720000,0,0,0,1,0.0168347,56150,50
1140,2139000,56050,57050,57250,200,-10720000,0,0,0,1,0.0168408,56050,50
1141,2140000,55950,57050,57250,200,-10720000,0,0,0,1,0.016581,55950,50
1142,2141000,56150,57050,57250,200,-10720000,0,0,0,1,0.016873,56150,50
1143,2142000,56050,57050,57250,200,-10720000,0,0,0,1,0.0168791,56050,50
1144,2143000,55950,57050,57250,200,-10720000,0,0,0,1,0.0168852,55950,50
1145,2144000,56050,57050,57250,200,-10720000,0,0,0,1,0.0166224,56050,50
1146,2145000,55850,57050,57250,200,-10720000,0,0,0,1,0.0169139,55850,50
1147,2146000,55950,57050,57250,200,-10720000,0,0,0,1,0.0170082,55950,50
1148,2147000,56050,57050,57250,200,-10720000,0,0,0,1,0.0170137,56050,50
1149,2148000,56150,57050,57250,200,-10720000,0,0,0,1,0.0167501,56150,50
1150,2149000,56050,57050,57250,200,-10720000,0,0,0,1,0.0167546,56050,50
1151,2150000,56050,57050,57250,200,-10720000,0,0,0,1,0.0166644,56050,50
1152,2151000,56050,57050,57250,200,-10720000,0,0,0,1,0.0165738,56050,50
1153,2152000,55950,57050,57250,200,-10720000,0,0,0,1,0.016579,55950,50
1154,2153000,55850,57050,57250,200,-10720000,0,0,0,1,0.0163117,55850,50
1155,2154000,55650,57050,57250,200,-10720000,0,0,0,1,0.0167015,55650,50
1156,2155000,55650,57050,57250,200,-10720000,0,0,0,1,0.0163385,55650,50
1157,2156000,55850,57050,57250,200,-10720000,0,0,0,1,0.0166377,55850,50
1158,2157000,56050,57050,57250,200,-10720000,0,0,0,1,0.0169289,56050,50
1159,2158000,56150,57050,57250,200,-10720000,0,0,0,1,0.0169337,56150,50
1160,2159000,55950,57050,57250,200,-10720000,0,0,0,1,0.017218,55950,50
1161,2160000,56050,57050,57250,200,-10720000,0,0,0,1,0.0173103,56050,50
1162,2161000,56050,57050,57250,200,-10720000,0,0,0,1,0.0169554,56050,50
1163,2162000,56250,57050,57250,200,-10720000,0,0,0,1,0.0169709,56250,50
1164,2163000,56250,57050,57250,200,-10720000,0,0,0,1,0.0166087,56250,50
1165,2164000,56050,57050,57250,200,-10720000,0,0,0,1,0.0169864,56050,50
1166,2165000,55950,57050,57250,200,-10720000,0,0,0,1,0.0167201,55950,50
1167,2166000,56150,57050,57250,200,-10720000,0,0,0,1,0.0170077,56150,50
1168,2167000,56350,57050,57250,200,-10720000,0,0,0,1,0.0170205,56350,50
1169,2168000,56350,57050,57250,200,-10720000,0,0,0,1,0.0169302,56350,50
1170,2169000,56350,57050,57250,200,-10720000,0,0,0,1,0.0168394,56350,50
1171,2170000,56150,57050,57250,200,-10720000,0,0,0,1,0.0168524,56150,50
1172,2171000,56150,57050,57250,200,-10720000,0,0,0,1,0.0168524,56150,50
1173,2172000,56350,57050,57250,200,-10720000,0,0,0,1,0.0168653,56350,50
1174,2173000,56550,57050,57250,200,-10720000,0,0,0,1,0.0171442,56550,50
1175,2174000,56450,57050,57250,200,-10720000,0,0,0,1,0.0171458,56450,50
1176,2175000,56650,57050,57250,200,-10720000,0,0,0,1,0.0175068,56650,50
1177,2176000,56450,57050,57250,200,-10720000,0,0,0,1,0.017513,56450,50
1178,2177000,56450,57050,57250,200,-10720000,0,0,0,1,0.017513,56450,50
1179,2178000,56550,57050,57250,200,-10720000,0,0,0,1,0.0175149,56550,50
1180,2179000,56550,57050,57250,200,-10720000,0,0,0,1,0.0174271,56550,50
1181,2180000,56450,57050,57250,200,-10720000,0,0,0,1,0.0171624,56450,50
1182,2181000,56450,57050,57250,200,-10720000,0,0,0,1,0.0170722,56450,50
1183,2182000,56350,57050,57250,200,-10720000,0,0,0,1,0.0170735,56350,50
1184,2183000,56450,57050,57250,200,-10720000,0,0,0,1,0.0167983,56450,50
1185,2184000,56450,57050,57250,200,-10720000,0,0,0,1,0.0167048,56450,50
1186,2185000,56550,57050,57250,200,-10720000,0,0,0,1,0.0164191,56550,50
1187,2186000,56750,57050,57250,200,-10720000,0,0,0,1,0.0167001,56750,50
1188,2187000,56950,57050,57250,200,-10720000,0,0,0,1,0.0166922,56950,50
1189,2188000,57150,57050,57250,200,-10720000,0,0,0,1,0.0170563,57150,50
1190,2189000,57150,57050,57250,200,-10720000,0,0,0,1,0.0169629,57150,50
1191,2190000,56950,57050,57250,200,-10720000,0,0,0,1,0.0172291,56950,50
1192,2191000,56950,57050,57250,200,-10720000,0,0,0,1,0.0168556,56950,50
1193,2192000,56850,57050,57250,200,-10720000,0,0,0,1,0.0168529,56850,50
1194,2193000,56650,57050,57250,200,-10720000,0,0,0,1,0.0171246,56650,50
1195,2194000,56550,57050,57250,200,-10720000,0,0,0,1,0.0171227,56550,50
1196,2195000,56350,57050,57250,200,-10720000,0,0,0,1,0.0171161,56350,50
1197,2196000,56350,57050,57250,200,-10720000,0,0,0,1,0.0170223,56350,50
1198,2197000,56250,57050,57250,200,-10720000,0,0,0,1,0.0170214,56250,50
1199,2198000,56050,57050,57250,200,-10720000,0,0,0,1,0.0172984,56050,50
1200,2199000,55950,57050,57250,200,-10720000,0,0,0,1,0.0172988,55950,50
1201,2200000,56150,57050,57250,200,-10720000,0,0,0,1,0.017663,56150,50
1202,2201000,56150,57050,57250,200,-10720000,0,0,0,1,0.017663,56150,50
1203,2202000,55950,57050,57250,200,-10720000,0,0,0,1,0.0179311,55950,50
1204,2203000,55750,57050,57250,200,-10720000,0,0,0,1,0.0181974,55750,50
1205,2204000,55650,57050,57250,200,-10720000,0,0,0,1,0.0179304,55650,50
1206,2205000,55650,57050,57250,200,-10720000,0,0,0,1,0.0179304,55650,50
1207,2206000,55450,57050,57250,200,-10720000,0,0,0,1,0.017933,55450,50
1208,2207000,55250,57050,57250,200,-10720000,0,0,0,1,0.0179408,55250,50
1209,2208000,55250,57050,57250,200,-10720000,0,0,0,1,0.017852,55250,50
1210,2209000,55450,57050,57250,200,-10720000,0,0,0,1,0.0178611,55450,50
1211,2210000,55650,57050,57250,200,-10720000,0,0,0,1,0.0181326,55650,50
1212,2211000,55750,57050,57250,200,-10720000,0,0,0,1,0.0182213,55750,50
1213,2212000,55950,57050,57250,200,-10720000,0,0,0,1,0.018225,55950,50
1214,2213000,56050,57050,57250,200,-10720000,0,0,0,1,0.0183123,56050,50
1215,2214000,55850,57050,57250,200,-10720000,0,0,0,1,0.0183148,55850,50
1216,2215000,55850,57050,57250,200,-10720000,0,0,0,1,0.0182275,55850,50
1217,2216000,55850,57050,57250,200,-10720000,0,0,0,1,0.0178749,55850,50
1218,2217000,55750,57050,57250,200,-10720000,0,0,0,1,0.0176091,55750,50
1219,2218000,55750,57050,57250,200,-10720000,0,0,0,1,0.0176091,55750,50
1220,2219000,55650,57050,57250,200,-10720000,0,0,0,1,0.0177004,55650,50
1221,2220000,55550,57050,57250,200,-10720000,0,0,0,1,0.0174326,55550,50
1222,2221000,55650,57050,57250,200,-10720000,0,0,0,1,0.0175252,55650,50
1223,2222000,55550,57050,57250,200,-10720000,0,0,0,1,0.0172547,55550,50
1224,2223000,55550,57050,57250,200,-10720000,0,0,0,1,0.016887,55550,50
1225,2224000,55550,57050,57250,200,-10720000,0,0,0,1,0.016794,55550,50
1226,2225000,55450,57050,57250,200,-10720000,0,0,0,1,0.016516,55450,50
1227,2226000,55450,57050,57250,200,-10720000,0,0,0,1,0.0161329,55450,50
1228,2227000,55450,57050,57250,200,-10720000,0,0,0,1,0.0161329,55450,50
1229,2228000,55450,57050,57250,200,-10720000,0,0,0,1,0.0160355,55450,50
1230,2229000,55250,57050,57250,200,-10720000,0,0,0,1,0.0164375,55250,50
1231,2230000,55350,57050,57250,200,-10720000,0,0,0,1,0.0164417,55350,50
1232,2231000,55350,57050,57250,200,-10720000,0,0,0,1,0.0164417,55350,50
1233,2232000,55450,57050,57250,200,-10720000,0,0,0,1,0.0164452,55450,50
1234,2233000,55550,57050,57250,200,-10720000,0,0,0,1,0.0164483,55550,50
1235,2234000,55350,57050,57250,200,-10720000,0,0,0,1,0.0168391,55350,50
1236,2235000,55350,57050,57250,200,-10720000,0,0,0,1,0.0167459,55350,50
1237,2236000,55150,57050,57250,200,-10720000,0,0,0,1,0.016765,55150,50
1238,2237000,55250,57050,57250,200,-10720000,0,0,0,1,0.0164915,55250,50
1239,2238000,55450,57050,57250,200,-10720000,0,0,0,1,0.0165147,55450,50
1240,2239000,55450,57050,57250,200,-10720000,0,0,0,1,0.0165147,55450,50
1241,2240000,55350,57050,57250,200,-10720000,0,0,0,1,0.016239,55350,50
1242,2241000,55450,57050,57250,200,-10720000,0,0,0,1,0.016339,55450,50
1243,2242000,55550,57050,57250,200,-10720000,0,0,0,1,0.0163438,55550,50
1244,2243000,55450,57050,57250,200,-10720000,0,0,0,1,0.0160607,55450,50
1245,2244000,55450,57050,57250,200,-10720000,0,0,0,1,0.0159632,55450,50
1246,2245000,55650,57050,57250,200,-10720000,0,0,0,1,0.0159761,55650,50
1247,2246000,55550,57050,57250,200,-10720000,0,0,0,1,0.016077,55550,50
1248,2247000,55450,57050,57250,200,-10720000,0,0,0,1,0.0160798,55450,50
1249,2248000,55450,57050,57250,200,-10720000,0,0,0,1,0.0156804,55450,50
1250,2249000,55450,57050,57250,200,-10720000,0,0,0,1,0.0155784,55450,50
1251,2250000,55250,57050,57250,200,-10720000,0,0,0,1,0.0155888,55250,50
1252,2251000,55250,57050,57250,200,-10720000,0,0,0,1,0.0155888,55250,50
1253,2252000,55250,57050,57250,200,-10720000,0,0,0,1,0.0151749,55250,50
1254,2253000,55350,57050,57250,200,-10720000,0,0,0,1,0.0148568,55350,50
1255,2254000,55450,57050,57250,200,-10720000,0,0,0,1,0.0148579,55450,50
1256,2255000,55650,57050,57250,200,-10720000,0,0,0,1,0.0152879,55650,50
1257,2256000,55750,57050,57250,200,-10720000,0,0,0,1,0.014966,55750,50
1258,2257000,55550,57050,57250,200,-10720000,0,0,0,1,0.0149613,55550,50
1259,2258000,55350,57050,57250,200,-10720000,0,0,0,1,0.01539,55350,50
1260,2259000,55450,57050,57250,200,-10720000,0,0,0,1,0.0150683,55450,50
1261,2260000,55250,57050,57250,200,-10720000,0,0,0,1,0.0150714,55250,50
1262,2261000,55350,57050,57250,200,-10720000,0,0,0,1,0.0150729,55350,50
1263,2262000,55550,57050,57250,200,-10720000,0,0,0,1,0.0150791,55550,50
1264,2263000,55750,57050,57250,200,-10720000,0,0,0,1,0.0153983,55750,50
1265,2264000,55550,57050,57250,200,-10720000,0,0,0,1,0.0154027,55550,50
1266,2265000,55450,57050,57250,200,-10720000,0,0,0,1,0.0155078,55450,50
1267,2266000,55350,57050,57250,200,-10720000,0,0,0,1,0.0156125,55350,50
1268,2267000,55150,57050,57250,200,-10720000,0,0,0,1,0.0159261,55150,50
1269,2268000,55250,57050,57250,200,-10720000,0,0,0,1,0.0160288,55250,50
1270,2269000,55150,57050,57250,200,-10720000,0,0,0,1,0.0160306,55150,50
1271,2270000,55150,57050,57250,200,-10720000,0,0,0,1,0.0159294,55150,50
1272,2271000,55150,57050,57250,200,-10720000,0,0,0,1,0.0158276,55150,50
1273,2272000,55150,57050,57250,200,-10720000,0,0,0,1,0.015725,55150,50
1274,2273000,55250,57050,57250,200,-10720000,0,0,0,1,0.0158291,55250,50
1275,2274000,55350,57050,57250,200,-10720000,0,0,0,1,0.015932,55350,50
1276,2275000,55550,57050,57250,200,-10720000,0,0,0,1,0.0162355,55550,50
1277,2276000,55350,57050,57250,200,-10720000,0,0,0,1,0.0166313,55350,50
1278,2277000,55150,57050,57250,200,-10720000,0,0,0,1,0.0170207,55150,50
1279,2278000,55150,57050,57250,200,-10720000,0,0,0,1,0.0170207,55150,50
1280,2279000,55350,57050,57250,200,-10720000,0,0,0,1,0.0170221,55350,50
1281,2280000,55250,57050,57250,200,-10720000,0,0,0,1,0.0170221,55250,50
1282,2281000,55450,57050,57250,200,-10720000,0,0,0,1,0.0174014,55450,50
1283,2282000,55450,57050,57250,200,-10720000,0,0,0,1,0.0173075,55450,50
1284,2283000,55450,57050,57250,200,-10720000,0,0,0,1,0.0172135,55450,50
1285,2284000,55350,57050,57250,200,-10720000,0,0,0,1,0.0169279,55350,50
1286,2285000,55350,57050,57250,200,-10720000,0,0,0,1,0.0169279,55350,50
1287,2286000,55250,57050,57250,200,-10720000,0,0,0,1,0.0166349,55250,50
1288,2287000,55050,57050,57250,200,-10720000,0,0,0,1,0.0169289,55050,50
1289,2288000,55250,57050,57250,200,-10720000,0,0,0,1,0.0169317,55250,50
1290,2289000,55150,57050,57250,200,-10720000,0,0,0,1,0.0170284,55150,50
1291,2290000,55050,57050,57250,200,-10720000,0,0,0,1,0.0170294,55050,50
1292,2291000,55250,57050,57250,200,-10720000,0,0,0,1,0.0173175,55250,50
1293,2292000,55150,57050,57250,200,-10720000,0,0,0,1,0.0173185,55150,50
1294,2293000,55150,57050,57250,200,-10720000,0,0,0,1,0.0172245,55150,50
1295,2294000,54950,57050,57250,200,-10720000,0,0,0,1,0.0176035,54950,50
1296,2295000,54750,57050,57250,200,-10720000,0,0,0,1,0.0176129,54750,50
1297,2296000,54550,57050,57250,200,-10720000,0,0,0,1,0.017899,54550,50
1298,2297000,54550,57050,57250,200,-10720000,0,0,0,1,0.0178081,54550,50
1299,2298000,54350,57050,57250,200,-10720000,0,0,0,1,0.0181829,54350,50
1300,2299000,54550,57050,57250,200,-10720000,0,0,0,1,0.0185502,54550,50
1301,2300000,54650,57050,57250,200,-10720000,0,0,0,1,0.0182868,54650,50
1302,2301000,54650,57050,57250,200,-10720000,0,0,0,1,0.0182868,54650,50
1303,2302000,54450,57050,57250,200,-10720000,0,0,0,1,0.0186507,54450,50
1304,2303000,54250,57050,57250,200,-10720000,0,0,0,1,0.0189241,54250,50
1305,2304000,54450,57050,57250,200,-10720000,0,0,0,1,0.0191939,54450,50
1306,2305000,54250,57050,57250,200,-10720000,0,0,0,1,0.0192089,54250,50
1307,2306000,54350,57050,57250,200,-10720000,0,0,0,1,0.0192133,54350,50
1308,2307000,54550,57050,57250,200,-10720000,0,0,0,1,0.0192283,54550,50
1309,2308000,54350,57050,57250,200,-10720000,0,0,0,1,0.0192408,54350,50
1310,2309000,54450,57050,57250,200,-10720000,0,0,0,1,0.019244,54450,50
1311,2310000,54350,57050,57250,200,-10720000,0,0,0,1,0.0189909,54350,50
1312,2311000,54450,57050,57250,200,-10720000,0,0,0,1,0.0189937,54450,50
1313,2312000,54250,57050,57250,200,-10720000,0,0,0,1,0.0190077,54250,50
1314,2313000,54150,57050,57250,200,-10720000,0,0,0,1,0.0187559,54150,50
1315,2314000,54150,57050,57250,200,-10720000,0,0,0,1,0.0184083,54150,50
1316,2315000,54250,57050,57250,200,-10720000,0,0,0,1,0.0184126,54250,50
1317,2316000,54450,57050,57250,200,-10720000,0,0,0,1,0.0186898,54450,50
1318,2317000,54350,57050,57250,200,-10720000,0,0,0,1,0.0184278,54350,50
1319,2318000,54150,57050,57250,200,-10720000,0,0,0,1,0.0187054,54150,50
1320,2319000,54150,57050,57250,200,-10720000,0,0,0,1,0.0186175,54150,50
1321,2320000,53950,57050,57250,200,-10720000,0,0,0,1,0.0189816,53950,50
1322,2321000,53850,57050,57250,200,-10720000,0,0,0,1,0.0190721,53850,50
1323,2322000,54050,57050,57250,200,-10720000,0,0,0,1,0.019429,54050,50
1324,2323000,54050,57050,57250,200,-10720000,0,0,0,1,0.0193444,54050,50
1325,2324000,53850,57050,57250,200,-10720000,0,0,0,1,0.0196132,53850,50
1326,2325000,53750,57050,57250,200,-10720000,0,0,0,1,0.0193681,53750,50
1327,2326000,53550,57050,57250,200,-10720000,0,0,0,1,0.019391,53550,50
1328,2327000,53350,57050,57250,200,-10720000,0,0,0,1,0.0194141,53350,50
1329,2328000,53250,57050,57250,200,-10720000,0,0,0,1,0.0195046,53250,50
1330,2329000,53250,57050,57250,200,-10720000,0,0,0,1,0.0191657,53250,50
1331,2330000,53450,57050,57250,200,-10720000,0,0,0,1,0.019445,53450,50
1332,2331000,53450,57050,57250,200,-10720000,0,0,0,1,0.0191063,53450,50
1333,2332000,53650,57050,57250,200,-10720000,0,0,0,1,0.0194679,53650,50
1334,2333000,53450,57050,57250,200,-10720000,0,0,0,1,0.019823,53450,50
1335,2334000,53250,57050,57250,200,-10720000,0,0,0,1,0.0200934,53250,50
1336,2335000,53050,57050,57250,200,-10720000,0,0,0,1,0.0204427,53050,50
1337,2336000,53050,57050,57250,200,-10720000,0,0,0,1,0.0203626,53050,50
1338,2337000,53150,57050,57250,200,-10720000,0,0,0,1,0.0201254,53150,50
1339,2338000,53050,57050,57250,200,-10720000,0,0,0,1,0.0198853,53050,50
1340,2339000,53050,57050,57250,200,-10720000,0,0,0,1,0.0198026,53050,50
1341,2340000,53050,57050,57250,200,-10720000,0,0,0,1,0.0197193,53050,50
1342,2341000,53150,57050,57250,200,-10720000,0,0,0,1,0.0194742,53150,50
1343,2342000,53150,57050,57250,200,-10720000,0,0,0,1,0.0193898,53150,50
1344,2343000,52950,57050,57250,200,-10720000,0,0,0,1,0.0197529,52950,50
1345,2344000,52950,57050,57250,200,-10720000,0,0,0,1,0.0194159,52950,50
1346,2345000,52750,57050,57250,200,-10720000,0,0,0,1,0.0194423,52750,50
1347,2346000,52850,57050,57250,200,-10720000,0,0,0,1,0.0191885,52850,50
1348,2347000,53050,57050,57250,200,-10720000,0,0,0,1,0.0195567,53050,50
1349,2348000,53250,57050,57250,200,-10720000,0,0,0,1,0.0195737,53250,50
1350,2349000,53050,57050,57250,200,-10720000,0,0,0,1,0.0195908,53050,50
1351,2350000,53250,57050,57250,200,-10720000,0,0,0,1,0.0198647,53250,50
1352,2351000,53150,57050,57250,200,-10720000,0,0,0,1,0.0199534,53150,50
1353,2352000,53350,57050,57250,200,-10720000,0,0,0,1,0.01997,53350,50
1354,2353000,53250,57050,57250,200,-10720000,0,0,0,1,0.0197175,53250,50
1355,2354000,53250,57050,57250,200,-10720000,0,0,0,1,0.0193711,53250,50
1356,2355000,53050,57050,57250,200,-10720000,0,0,0,1,0.0193871,53050,50
1357,2356000,53050,57050,57250,200,-10720000,0,0,0,1,0.0192994,53050,50
1358,2357000,52850,57050,57250,200,-10720000,0,0,0,1,0.0193195,52850,50
1359,2358000,52950,57050,57250,200,-10720000,0,0,0,1,0.0190611,52950,50
1360,2359000,52850,57050,57250,200,-10720000,0,0,0,1,0.0190661,52850,50
1361,2360000,52650,57050,57250,200,-10720000,0,0,0,1,0.0193524,52650,50
1362,2361000,52750,57050,57250,200,-10720000,0,0,0,1,0.0193581,52750,50
1363,2362000,52850,57050,57250,200,-10720000,0,0,0,1,0.0190993,52850,50
1364,2363000,53050,57050,57250,200,-10720000,0,0,0,1,0.0193815,53050,50
1365,2364000,53150,57050,57250,200,-10720000,0,0,0,1,0.0194728,53150,50
1366,2365000,53050,57050,57250,200,-10720000,0,0,0,1,0.0194765,53050,50
1367,2366000,52950,57050,57250,200,-10720000,0,0,0,1,0.0192185,52950,50
1368,2367000,53050,57050,57250,200,-10720000,0,0,0,1,0.0192232,53050,50
1369,2368000,52850,57050,57250,200,-10720000,0,0,0,1,0.0192408,52850,50
1370,2369000,52750,57050,57250,200,-10720000,0,0,0,1,0.0193338,52750,50
1371,2370000,52850,57050,57250,200,-10720000,0,0,0,1,0.0190707,52850,50
1372,2371000,52650,57050,57250,200,-10720000,0,0,0,1,0.0193552,52650,50
1373,2372000,52650,57050,57250,200,-10720000,0,0,0,1,0.0189969,52650,50
1374,2373000,52650,57050,57250,200,-10720000,0,0,0,1,0.0189969,52650,50
1375,2374000,52750,57050,57250,200,-10720000,0,0,0,1,0.018728,52750,50
1376,2375000,52650,57050,57250,200,-10720000,0,0,0,1,0.0187319,52650,50
1377,2376000,52850,57050,57250,200,-10720000,0,0,0,1,0.0187447,52850,50
1378,2377000,53050,57050,57250,200,-10720000,0,0,0,1,0.0187517,53050,50
1379,2378000,53050,57050,57250,200,-10720000,0,0,0,1,0.0186577,53050,50
1380,2379000,52950,57050,57250,200,-10720000,0,0,0,1,0.0187528,52950,50
1381,2380000,52950,57050,57250,200,-10720000,0,0,0,1,0.0183743,52950,50
1382,2381000,52950,57050,57250,200,-10720000,0,0,0,1,0.0183743,52950,50
1383,2382000,52750,57050,57250,200,-10720000,0,0,0,1,0.0183844,52750,50
1384,2383000,52950,57050,57250,200,-10720000,0,0,0,1,0.0183945,52950,50
1385,2384000,53150,57050,57250,200,-10720000,0,0,0,1,0.0183988,53150,50
1386,2385000,52950,57050,57250,200,-10720000,0,0,0,1,0.0184003,52950,50
1387,2386000,52850,57050,57250,200,-10720000,0,0,0,1,0.0184971,52850,50
