tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
2201,3200000,48250,57050,57250,200,-10700000,0,0,0,1,0.00305367,48250,50
2202,3201000,48150,57050,57250,200,-10700000,0,0,0,1,0.00300737,48150,50
2203,3202000,48050,57050,57250,200,-10700000,0,0,0,1,0.00296925,48050,50
2204,3203000,48150,57050,57250,200,-10700000,0,0,0,1,0.00291812,48150,50
2205,3204000,48050,57050,57250,200,-10700000,0,0,0,1,0.00293556,48050,50
2206,3205000,48250,57050,57250,200,-10700000,0,0,0,1,0.00297644,48250,50
2207,3206000,48050,57050,57250,200,-10700000,0,0,0,1,0.00298271,48050,50
2208,3207000,47850,57050,57250,200,-10700000,0,0,0,1,0.0030253,47850,50
2209,3208000,47750,57050,57250,200,-10700000,0,0,0,1,0.0030383,47750,50
2210,3209000,47550,57050,57250,200,-10700000,0,0,0,1,0.003028,47550,50
2211,3210000,47450,57050,57250,200,-10700000,0,0,0,1,0.00297097,47450,50
2212,3211000,47250,57050,57250,200,-10700000,0,0,0,1,0.00294568,47250,50
2213,3212000,47050,57050,57250,200,-10700000,0,0,0,1,0.00296474,47050,50
2214,3213000,46950,57050,57250,200,-10700000,0,0,0,1,0.00293205,46950,50
2215,3214000,46950,57050,57250,200,-10700000,0,0,0,1,0.00293205,46950,50
2216,3215000,46950,57050,57250,200,-10700000,0,0,0,1,0.00285341,46950,50
2217,3216000,46750,57050,57250,200,-10700000,0,0,0,1,0.00286641,46750,50
2218,3217000,46850,57050,57250,200,-10700000,0,0,0,1,0.00289202,46850,50
2219,3218000,46950,57050,57250,200,-10700000,0,0,0,1,0.00289368,46950,50
2220,3219000,47050,57050,57250,200,-10700000,0,0,0,1,0.00289532,47050,50
2221,3220000,47150,57050,57250,200,-10700000,0,0,0,1,0.00291796,47150,50
2222,3221000,47050,57050,57250,200,-10700000,0,0,0,1,0.00284243,47050,50
2223,3222000,47150,57050,57250,200,-10700000,0,0,0,1,0.0028332,47150,50
2224,3223000,47150,57050,57250,200,-10700000,0,0,0,1,0.00279283,47150,50
2225,3224000,47350,57050,57250,200,-10700000,0,0,0,1,0.0027973,47350,50
2226,3225000,47250,57050,57250,200,-10700000,0,0,0,1,0.00276147,47250,50
2227,3226000,47250,57050,57250,200,-10700000,0,0,0,1,0.00268077,47250,50
2228,3227000,47150,57050,57250,200,-10700000,0,0,0,1,0.00268664,47150,50
2229,3228000,46950,57050,57250,200,-10700000,0,0,0,1,0.00270213,46950,50
2230,3229000,47050,57050,57250,200,-10700000,0,0,0,1,0.00272777,47050,50
2231,3230000,46950,57050,57250,200,-10700000,0,0,0,1,0.00273231,46950,50
2232,3231000,46850,57050,57250,200,-10700000,0,0,0,1,0.0026983,46850,50
2233,3232000,46850,57050,57250,200,-10700000,0,0,0,1,0.0026983,46850,50
2234,3233000,47050,57050,57250,200,-10700000,0,0,0,1,0.00276116,47050,50
2235,3234000,47150,57050,57250,200,-10700000,0,0,0,1,0.00278795,47150,50
2236,3235000,47350,57050,57250,200,-10700000,0,0,0,1,0.00286334,47350,50
2237,3236000,47250,57050,57250,200,-10700000,0,0,0,1,0.00279308,47250,50
2238,3237000,47150,57050,57250,200,-10700000,0,0,0,1,0.00275785,47150,50
2239,3238000,47250,57050,57250,200,-10700000,0,0,0,1,0.00275913,47250,50
2240,3239000,47050,57050,57250,200,-10700000,0,0,0,1,0.00279852,47050,50
2241,3240000,47150,57050,57250,200,-10700000,0,0,0,1,0.00278098,47150,50
2242,3241000,46950,57050,57250,200,-10700000,0,0,0,1,0.00282764,46950,50
2243,3242000,47050,57050,57250,200,-10700000,0,0,0,1,0.00277398,47050,50
2244,3243000,46850,57050,57250,200,-10700000,0,0,0,1,0.00281289,46850,50
2245,3244000,46750,57050,57250,200,-10700000,0,0,0,1,0.00279148,46750,50
2246,3245000,46850,57050,57250,200,-10700000,0,0,0,1,0.00281525,46850,50
2247,3246000,46950,57050,57250,200,-10700000,0,0,0,1,0.00279975,46950,50
2248,3247000,46750,57050,57250,200,-10700000,0,0,0,1,0.00276346,46750,50
2249,3248000,46650,57050,57250,200,-10700000,0,0,0,1,0.002768,46650,50
2250,3249000,46450,57050,57250,200,-10700000,0,0,0,1,0.00277216,46450,50
2251,3250000,46250,57050,57250,200,-10700000,0,0,0,1,0.00281025,46250,50
2252,3251000,46150,57050,57250,200,-10700000,0,0,0,1,0.00281106,46150,50
2253,3252000,46150,57050,57250,200,-10700000,0,0,0,1,0.00280793,46150,50
2254,3253000,46250,57050,57250,200,-10700000,0,0,0,1,0.00280971,46250,50
2255,3254000,46050,57050,57250,200,-10700000,0,0,0,1,0.00284763,46050,50
2256,3255000,46250,57050,57250,200,-10700000,0,0,0,1,0.00285406,46250,50
2257,3256000,46450,57050,57250,200,-10700000,0,0,0,1,0.00290364,46450,50
2258,3257000,46350,57050,57250,200,-10700000,0,0,0,1,0.00286863,46350,50
2259,3258000,46250,57050,57250,200,-10700000,0,0,0,1,0.00286933,46250,50
2260,3259000,46250,57050,57250,200,-10700000,0,0,0,1,0.00282504,46250,50
2261,3260000,46450,57050,57250,200,-10700000,0,0,0,1,0.00289663,46450,50
2262,3261000,46450,57050,57250,200,-10700000,0,0,0,1,0.00284579,46450,50
2263,3262000,46250,57050,57250,200,-10700000,0,0,0,1,0.00284781,46250,50
2264,3263000,46450,57050,57250,200,-10700000,0,0,0,1,0.00290924,46450,50
2265,3264000,46650,57050,57250,200,-10700000,0,0,0,1,0.00297696,46650,50
2266,3265000,46750,57050,57250,200,-10700000,0,0,0,1,0.00299385,46750,50
2267,3266000,46950,57050,57250,200,-10700000,0,0,0,1,0.00299385,46950,50
2268,3267000,46950,57050,57250,200,-10700000,0,0,0,1,0.00297948,46950,50
2269,3268000,46950,57050,57250,200,-10700000,0,0,0,1,0.00296449,46950,50
2270,3269000,46950,57050,57250,200,-10700000,0,0,0,1,0.00294887,46950,50
2271,3270000,46950,57050,57250,200,-10700000,0,0,0,1,0.00293262,46950,50
2272,3271000,46750,57050,57250,200,-10700000,0,0,0,1,0.00297749,46750,50
2273,3272000,46750,57050,57250,200,-10700000,0,0,0,1,0.00296017,46750,50
2274,3273000,46650,57050,57250,200,-10700000,0,0,0,1,0.00297286,46650,50
2275,3274000,46550,57050,57250,200,-10700000,0,0,0,1,0.00291564,46550,50
2276,3275000,46450,57050,57250,200,-10700000,0,0,0,1,0.00291609,46450,50
2277,3276000,46550,57050,57250,200,-10700000,0,0,0,1,0.0029366,46550,50
2278,3277000,46650,57050,57250,200,-10700000,0,0,0,1,0.00294442,46650,50
2279,3278000,46850,57050,57250,200,-10700000,0,0,0,1,0.00295261,46850,50
2280,3279000,46950,57050,57250,200,-10700000,0,0,0,1,0.00295267,46950,50
2281,3280000,46950,57050,57250,200,-10700000,0,0,0,1,0.00293761,46950,50
2282,3281000,47050,57050,57250,200,-10700000,0,0,0,1,0.00293631,47050,50
2283,3282000,47150,57050,57250,200,-10700000,0,0,0,1,0.00295009,47150,50
2284,3283000,47050,57050,57250,200,-10700000,0,0,0,1,0.00290629,47050,50
2285,3284000,47250,57050,57250,200,-10700000,0,0,0,1,0.00295202,47250,50
2286,3285000,47150,57050,57250,200,-10700000,0,0,0,1,0.00290526,47150,50
2287,3286000,47250,57050,57250,200,-10700000,0,0,0,1,0.00290656,47250,50
2288,3287000,47350,57050,57250,200,-10700000,0,0,0,1,0.00290526,47350,50
2289,3288000,47350,57050,57250,200,-10700000,0,0,0,1,0.0028907,47350,50
2290,3289000,47250,57050,57250,200,-10700000,0,0,0,1,0.00284258,47250,50
2291,3290000,47250,57050,57250,200,-10700000,0,0,0,1,0.00282763,47250,50
2292,3291000,47250,57050,57250,200,-10700000,0,0,0,1,0.00276038,47250,50
2293,3292000,47050,57050,57250,200,-10700000,0,0,0,1,0.00281162,47050,50
2294,3293000,47150,57050,57250,200,-10700000,0,0,0,1,0.00275974,47150,50
2295,3294000,47150,57050,57250,200,-10700000,0,0,0,1,0.00274082,47150,50
2296,3295000,47350,57050,57250,200,-10700000,0,0,0,1,0.00278623,47350,50
2297,3296000,47350,57050,57250,200,-10700000,0,0,0,1,0.0027728,47350,50
2298,3297000,47150,57050,57250,200,-10700000,0,0,0,1,0.00277165,47150,50
2299,3298000,47350,57050,57250,200,-10700000,0,0,0,1,0.00280873,47350,50
2300,3299000,47350,57050,57250,200,-10700000,0,0,0,1,0.00273152,47350,50
2301,3300000,47350,57050,57250,200,-10700000,0,0,0,1,0.00264861,47350,50
2302,3301000,47350,57050,57250,200,-10700000,0,0,0,1,0.00262276,47350,50
2303,3302000,47250,57050,57250,200,-10700000,0,0,0,1,0.00264762,47250,50
2304,3303000,47450,57050,57250,200,-10700000,0,0,0,1,0.00268933,47450,50
2305,3304000,47550,57050,57250,200,-10700000,0,0,0,1,0.0026071,47550,50
2306,3305000,47450,57050,57250,200,-10700000,0,0,0,1,0.00258042,47450,50
2307,3306000,47250,57050,57250,200,-10700000,0,0,0,1,0.00260553,47250,50
2308,3307000,47250,57050,57250,200,-10700000,0,0,0,1,0.00258159,47250,50
2309,3308000,47150,57050,57250,200,-10700000,0,0,0,1,0.00258078,47150,50
2310,3309000,47050,57050,57250,200,-10700000,0,0,0,1,0.00260414,47050,50
2311,3310000,47150,57050,57250,200,-10700000,0,0,0,1,0.00255489,47150,50
2312,3311000,47150,57050,57250,200,-10700000,0,0,0,1,0.00255489,47150,50
2313,3312000,47250,57050,57250,200,-10700000,0,0,0,1,0.00248018,47250,50
2314,3313000,47450,57050,57250,200,-10700000,0,0,0,1,0.00247736,47450,50
2315,3314000,47650,57050,57250,200,-10700000,0,0,0,1,0.00247456,47650,50
2316,3315000,47550,57050,57250,200,-10700000,0,0,0,1,0.00248693,47550,50
2317,3316000,47550,57050,57250,200,-10700000,0,0,0,1,0.00242301,47550,50
2318,3317000,47450,57050,57250,200,-10700000,0,0,0,1,0.00244525,47450,50
2319,3318000,47450,57050,57250,200,-10700000,0,0,0,1,0.00244525,47450,50
2320,3319000,47350,57050,57250,200,-10700000,0,0,0,1,0.00246665,47350,50
2321,3320000,47150,57050,57250,200,-10700000,0,0,0,1,0.00254249,47150,50
2322,3321000,47250,57050,57250,200,-10700000,0,0,0,1,0.00248022,47250,50
2323,3322000,47050,57050,57250,200,-10700000,0,0,0,1,0.00255739,47050,50
2324,3323000,47050,57050,57250,200,-10700000,0,0,0,1,0.00253688,47050,50
2325,3324000,47250,57050,57250,200,-10700000,0,0,0,1,0.00257751,47250,50
2326,3325000,47150,57050,57250,200,-10700000,0,0,0,1,0.00257691,47150,50
2327,3326000,47250,57050,57250,200,-10700000,0,0,0,1,0.00257646,47250,50
2328,3327000,47350,57050,57250,200,-10700000,0,0,0,1,0.002576,47350,50
2329,3328000,47350,57050,57250,200,-10700000,0,0,0,1,0.00251265,47350,50
2330,3329000,47350,57050,57250,200,-10700000,0,0,0,1,0.00249775,47350,50
2331,3330000,47350,57050,57250,200,-10700000,0,0,0,1,0.00249775,47350,50
2332,3331000,47250,57050,57250,200,-10700000,0,0,0,1,0.00250184,47250,50
2333,3332000,47350,57050,57250,200,-10700000,0,0,0,1,0.0025017,47350,50
2334,3333000,47550,57050,57250,200,-10700000,0,0,0,1,0.00254679,47550,50
2335,3334000,47350,57050,57250,200,-10700000,0,0,0,1,0.00255431,47350,50
2336,3335000,47150,57050,57250,200,-10700000,0,0,0,1,0.00260669,47150,50
2337,3336000,47350,57050,57250,200,-10700000,0,0,0,1,0.00265737,47350,50
2338,3337000,47450,57050,57250,200,-10700000,0,0,0,1,0.0026573,47450,50
2339,3338000,47650,57050,57250,200,-10700000,0,0,0,1,0.00272046,47650,50
2340,3339000,47550,57050,57250,200,-10700000,0,0,0,1,0.00272024,47550,50
2341,3340000,47750,57050,57250,200,-10700000,0,0,0,1,0.00277916,47750,50
2342,3341000,47550,57050,57250,200,-10700000,0,0,0,1,0.00284682,47550,50
2343,3342000,47350,57050,57250,200,-10700000,0,0,0,1,0.002846,47350,50
2344,3343000,47350,57050,57250,200,-10700000,0,0,0,1,0.00283171,47350,50
2345,3344000,47150,57050,57250,200,-10700000,0,0,0,1,0.00289552,47150,50
2346,3345000,47250,57050,57250,200,-10700000,0,0,0,1,0.00284846,47250,50
2347,3346000,47250,57050,57250,200,-10700000,0,0,0,1,0.00284846,47250,50
2348,3347000,47350,57050,57250,200,-10700000,0,0,0,1,0.00279989,47350,50
2349,3348000,47450,57050,57250,200,-10700000,0,0,0,1,0.00275236,47450,50
2350,3349000,47350,57050,57250,200,-10700000,0,0,0,1,0.0027688,47350,50
2351,3350000,47250,57050,57250,200,-10700000,0,0,0,1,0.00278458,47250,50
2352,3351000,47150,57050,57250,200,-10700000,0,0,0,1,0.00279969,47150,50
2353,3352000,47150,57050,57250,200,-10700000,0,0,0,1,0.00278464,47150,50
2354,3353000,47350,57050,57250,200,-10700000,0,0,0,1,0.00278492,47350,50
2355,3354000,47150,57050,57250,200,-10700000,0,0,0,1,0.0028282,47150,50
2356,3355000,47050,57050,57250,200,-10700000,0,0,0,1,0.00282844,47050,50
2357,3356000,46850,57050,57250,200,-10700000,0,0,0,1,0.00282948,46850,50
2358,3357000,46850,57050,57250,200,-10700000,0,0,0,1,0.00282948,46850,50
2359,3358000,47050,57050,57250,200,-10700000,0,0,0,1,0.00288205,47050,50
2360,3359000,47250,57050,57250,200,-10700000,0,0,0,1,0.00292754,47250,50
2361,3360000,47350,57050,57250,200,-10700000,0,0,0,1,0.00292742,47350,50
2362,3361000,47150,57050,57250,200,-10700000,0,0,0,1,0.00298919,47150,50
2363,3362000,46950,57050,57250,200,-10700000,0,0,0,1,0.00303161,46950,50
2364,3363000,46950,57050,57250,200,-10700000,0,0,0,1,0.00296735,46950,50
2365,3364000,46850,57050,57250,200,-10700000,0,0,0,1,0.00291076,46850,50
2366,3365000,46950,57050,57250,200,-10700000,0,0,0,1,0.00291982,46950,50
2367,3366000,47150,57050,57250,200,-10700000,0,0,0,1,0.00298708,47150,50
2368,3367000,47150,57050,57250,200,-10700000,0,0,0,1,0.0029743,47150,50
2369,3368000,47350,57050,57250,200,-10700000,0,0,0,1,0.0030363,47350,50
2370,3369000,47350,57050,57250,200,-10700000,0,0,0,1,0.0030219,47350,50
2371,3370000,47250,57050,57250,200,-10700000,0,0,0,1,0.00297677,47250,50
2372,3371000,47150,57050,57250,200,-10700000,0,0,0,1,0.00297677,47150,50
2373,3372000,47050,57050,57250,200,-10700000,0,0,0,1,0.00293142,47050,50
2374,3373000,47150,57050,57250,200,-10700000,0,0,0,1,0.00294646,47150,50
2375,3374000,46950,57050,57250,200,-10700000,0,0,0,1,0.00294427,46950,50
2376,3375000,46850,57050,57250,200,-10700000,0,0,0,1,0.00294445,46850,50
2377,3376000,46750,57050,57250,200,-10700000,0,0,0,1,0.00293979,46750,50
2378,3377000,46750,57050,57250,200,-10700000,0,0,0,1,0.00292116,46750,50
2379,3378000,46750,57050,57250,200,-10700000,0,0,0,1,0.00292116,46750,50
2380,3379000,46950,57050,57250,200,-10700000,0,0,0,1,0.00298897,46950,50
2381,3380000,47050,57050,57250,200,-10700000,0,0,0,1,0.00300618,47050,50
2382,3381000,46850,57050,57250,200,-10700000,0,0,0,1,0.00304924,46850,50
2383,3382000,46950,57050,57250,200,-10700000,0,0,0,1,0.00304951,46950,50
2384,3383000,47150,57050,57250,200,-10700000,0,0,0,1,0.00305055,47150,50
2385,3384000,47350,57050,57250,200,-10700000,0,0,0,1,0.00305572,47350,50
2386,3385000,47450,57050,57250,200,-10700000,0,0,0,1,0.00300865,47450,50
2387,3386000,47650,57050,57250,200,-10700000,0,0,0,1,0.00300793,47650,50
2388,3387000,47450,57050,57250,200,-10700000,0,0,0,1,0.00305424,47450,50
2389,3388000,47650,57050,57250,200,-10700000,0,0,0,1,0.00305424,47650,50
2390,3389000,47450,57050,57250,200,-10700000,0,0,0,1,0.00309712,47450,50
2391,3390000,47550,57050,57250,200,-10700000,0,0,0,1,0.00305339,47550,50
2392,3391000,47450,57050,57250,200,-10700000,0,0,0,1,0.00301078,47450,50
2393,3392000,47650,57050,57250,200,-10700000,0,0,0,1,0.00300817,47650,50
2394,3393000,47550,57050,57250,200,-10700000,0,0,0,1,0.00302427,47550,50
2395,3394000,47350,57050,57250,200,-10700000,0,0,0,1,0.00302376,47350,50
2396,3395000,47550,57050,57250,200,-10700000,0,0,0,1,0.00306591,47550,50
2397,3396000,47450,57050,57250,200,-10700000,0,0,0,1,0.00308178,47450,50
2398,3397000,47550,57050,57250,200,-10700000,0,0,0,1,0.00308166,47550,50
2399,3398000,47450,57050,57250,200,-10700000,0,0,0,1,0.00308275,47450,50
2400,3399000,47250,57050,57250,200,-10700000,0,0,0,1,0.0031256,47250,50
2401,3400000,47450,57050,57250,200,-10700000,0,0,0,1,0.00316725,47450,50
2402,3401000,47350,57050,57250,200,-10700000,0,0,0,1,0.00316712,47350,50
2403,3402000,47250,57050,57250,200,-10700000,0,0,0,1,0.00318205,47250,50
2404,3403000,47150,57050,57250,200,-10700000,0,0,0,1,0.00313871,47150,50
2405,3404000,47350,57050,57250,200,-10700000,0,0,0,1,0.00313871,47350,50
2406,3405000,47450,57050,57250,200,-10700000,0,0,0,1,0.0031351,47450,50
2407,3406000,47350,57050,57250,200,-10700000,0,0,0,1,0.00308845,47350,50
2408,3407000,47450,57050,57250,200,-10700000,0,0,0,1,0.00309966,47450,50
2409,3408000,47550,57050,57250,200,-10700000,0,0,0,1,0.00305838,47550,50
2410,3409000,47550,57050,57250,200,-10700000,0,0,0,1,0.00300374,47550,50
2411,3410000,47650,57050,57250,200,-10700000,0,0,0,1,0.00300357,47650,50
2412,3411000,47550,57050,57250,200,-10700000,0,0,0,1,0.00295614,47550,50
2413,3412000,47750,57050,57250,200,-10700000,0,0,0,1,0.00294008,47750,50
2414,3413000,47550,57050,57250,200,-10700000,0,0,0,1,0.00300768,47550,50
2415,3414000,47550,57050,57250,200,-10700000,0,0,0,1,0.0029886,47550,50
2416,3415000,47350,57050,57250,200,-10700000,0,0,0,1,0.00304225,47350,50
2417,3416000,47250,57050,57250,200,-10700000,0,0,0,1,0.00300172,47250,50
2418,3417000,47450,57050,57250,200,-10700000,0,0,0,1,0.00305824,47450,50
2419,3418000,47250,57050,57250,200,-10700000,0,0,0,1,0.00306033,47250,50
2420,3419000,47150,57050,57250,200,-10700000,0,0,0,1,0.00307409,47150,50
2421,3420000,46950,57050,57250,200,-10700000,0,0,0,1,0.00311656,46950,50
2422,3421000,46850,57050,57250,200,-10700000,0,0,0,1,0.00311673,46850,50
2423,3422000,47050,57050,57250,200,-10700000,0,0,0,1,0.00316277,47050,50
2424,3423000,47050,57050,57250,200,-10700000,0,0,0,1,0.0031482,47050,50
2425,3424000,47250,57050,57250,200,-10700000,0,0,0,1,0.00314566,47250,50
2426,3425000,47250,57050,57250,200,-10700000,0,0,0,1,0.00312915,47250,50
2427,3426000,47350,57050,57250,200,-10700000,0,0,0,1,0.00312306,47350,50
2428,3427000,47250,57050,57250,200,-10700000,0,0,0,1,0.00314049,47250,50
2429,3428000,47250,57050,57250,200,-10700000,0,0,0,1,0.00314049,47250,50
2430,3429000,47050,57050,57250,200,-10700000,0,0,0,1,0.00314667,47050,50
2431,3430000,46950,57050,57250,200,-10700000,0,0,0,1,0.00314667,46950,50
2432,3431000,47150,57050,57250,200,-10700000,0,0,0,1,0.00314412,47150,50
2433,3432000,47150,57050,57250,200,-10700000,0,0,0,1,0.00313108,47150,50
2434,3433000,47050,57050,57250,200,-10700000,0,0,0,1,0.00308834,47050,50
2435,3434000,47150,57050,57250,200,-10700000,0,0,0,1,0.00304373,47150,50
2436,3435000,47050,57050,57250,200,-10700000,0,0,0,1,0.00304038,47050,50
2437,3436000,47050,57050,57250,200,-10700000,0,0,0,1,0.00297566,47050,50
2438,3437000,47250,57050,57250,200,-10700000,0,0,0,1,0.00298625,47250,50
2439,3438000,47450,57050,57250,200,-10700000,0,0,0,1,0.00298676,47450,50
2440,3439000,47350,57050,57250,200,-10700000,0,0,0,1,0.00294299,47350,50
2441,3440000,47250,57050,57250,200,-10700000,0,0,0,1,0.0029407,47250,50
2442,3441000,47450,57050,57250,200,-10700000,0,0,0,1,0.00298863,47450,50
2443,3442000,47350,57050,57250,200,-10700000,0,0,0,1,0.00294128,47350,50
2444,3443000,47550,57050,57250,200,-10700000,0,0,0,1,0.00298901,47550,50
2445,3444000,47750,57050,57250,200,-10700000,0,0,0,1,0.00298377,47750,50
2446,3445000,47750,57050,57250,200,-10700000,0,0,0,1,0.00292725,47750,50
2447,3446000,47750,57050,57250,200,-10700000,0,0,0,1,0.00291055,47750,50
2448,3447000,47750,57050,57250,200,-10700000,0,0,0,1,0.00289681,47750,50
2449,3448000,47750,57050,57250,200,-10700000,0,0,0,1,0.00287994,47750,50
2450,3449000,47550,57050,57250,200,-10700000,0,0,0,1,0.00287914,47550,50
2451,3450000,47450,57050,57250,200,-10700000,0,0,0,1,0.00283501,47450,50
2452,3451000,47650,57050,57250,200,-10700000,0,0,0,1,0.00287856,47650,50
2453,3452000,47750,57050,57250,200,-10700000,0,0,0,1,0.00287337,47750,50
2454,3453000,47750,57050,57250,200,-10700000,0,0,0,1,0.00285427,47750,50
2455,3454000,47650,57050,57250,200,-10700000,0,0,0,1,0.00281504,47650,50
2456,3455000,47850,57050,57250,200,-10700000,0,0,0,1,0.00285903,47850,50
2457,3456000,48050,57050,57250,200,-10700000,0,0,0,1,0.00289396,48050,50
